SNAPSHOT_TIME;SAMPLES;PCT;HOST;PORT;NM;STATEMENT_HASH;THREAD_TYPE;THREAD_STATE;LOCK_NAME;THREAD_METHOD;THREAD_DETAIL;DB_USER;APP_NAME;APP_USER;APP_SOURCE;LOCKS_OWNED;CLIENT_IP;ROOT_STATEMENT_HASH
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 9 stripeTo: 10;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 11 stripeTo: 12;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 2 stripeTo: 4;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 22 stripeTo: 24;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 6 stripeTo: 8;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 19 stripeTo: 20;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 1 stripeTo: 2;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 23 stripeTo: 24;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 24 stripeTo: 25;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 14 stripeTo: 16;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 12 stripeTo: 14;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 20 stripeTo: 22;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop268 (JEPreAggregate);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076092@sg11scbh1rrd0.hec.standardchartered.com:30043/pop2 (JEEvalPrecond);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop37 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop41 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop33 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop30 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop32 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 5 stripeTo: 6;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 13 stripeTo: 14;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 15 stripeTo: 16;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 21 stripeTo: 22;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 3 stripeTo: 4;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop244 (JEDistinctAttribute);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop247 (JEPrepareData);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 0 stripeTo: 2;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 10 stripeTo: 12;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop254 (JERequestedAttributes);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop29 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop28 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop35 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop36 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop38 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop34 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop40 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop39 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop42 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop259 (JERequestedAttributes);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop26 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop31 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop27 (JEStep2);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop256 (JERequestedAttributes);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop257 (JERequestedAttributes);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop232 (JEDistinctAttribute);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop230 (JEDistinctAttribute);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop229 (JEDistinctAttribute);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 16 stripeTo: 18;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;ParallelLoopWithEqJob;stripeFrom: 8 stripeTo: 10;SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop240 (JEDistinctAttribute);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
2021/07/11 16:15:00;      1;  0.79;sg11scbh1rrd0.hec.standardchartered.com;30043;an;00d8cfc8d7abfeba45a94d2ea5eb1145;JobWorker;Running;?;PlanExecutor calc;plan4076098@sg11scbh1rrd0.hec.standardchartered.com:30043/pop236 (JEDistinctAttribute);SAPABAP1;ABAP:S4R;SAP47327821;CL_SQL_STATEMENT==============CP:500;;192.168.0.131;00d8cfc8d7abfeba45a94d2ea5eb1145
